onset	duration	trial_type	trial	delay	sentence	detected_delay
48.1699	3.5971	baseline	1	0.004	An abrupt start does not win the prize.	0
61.7367	3.4509	baseline	2	0.004	The office paint was a dull, sad tan.	0
69.2702	3.1076	baseline	3	0.004	Wood is best for making toys and blocks.	0
76.0203	2.6918	baseline	4	0.004	Drop the two when you add the figures.	0
81.6537	3.1209	baseline	5	0.004	At that high level the air is pure.	0
87.3205	3.2287	baseline	6	0.004	A rag will soak up spilled water.	0
93.1038	3.3479	baseline	7	0.004	A shower of dirt fell from the hot pipes.	0
99.2206	2.9977	baseline	8	0.004	The jacket hung on the back of the wide chair.	0
104.8541	2.9867	baseline	9	0.004	He knew the skill of the great young actress.	0
110.7542	3.0771	baseline	10	0.004	A filing case is now hard to buy.	0
116.5876	3.1461	baseline	11	0.004	Even a just cause needs power to win.	0
122.671	2.9333	baseline	12	0.004	Flood the mails with requests for this book.	0
128.4377	3.1091	baseline	13	0.004	The pencil was cut to be sharp at both ends.	0
133.7545	2.767	baseline	14	0.004	A thick coat of black paint covered all.	0
138.9546	2.8376	baseline	15	0.004	A thing of small note can cause despair.	0
143.9713	3.0036	baseline	16	0.004	A strong bid may scare your partner stiff.	0
149.4214	2.9042	baseline	17	0.004	Hurdle the pit with the aid of a long pole.	0
154.6381	2.7102	baseline	18	0.004	Peep under the tent and see the clowns.	0
159.9216	3.0012	baseline	19	0.004	The leaf drifts along with a slow spin.	0
165.2716	2.914	baseline	20	0.004	Cheap clothes are flashy but don't last.	0
170.4884	3.7516	random1	1	0.175	Whitings are small fish caught in nets.	1
180.3718	3.3379	random1	2	0.124	Jerk the rope and the bell rings weakly.	1
185.872	3.7322	random1	3	0.084	They are pushed back each time they attack.	1
191.5054	3.4335	random1	4	0.118	Madam, this is the best brand of corn.	1
196.5555	3.582	random1	5	0.199	He broke his ties with groups of former friends.	1
202.2889	3.0153	random1	6	0.025	The map had an X that meant nothing.	0
207.0894	3.0216	random1	7	0.147	Try to have the court decide the case.	1
211.839	3.2707	random1	8	0.073	A waxed floor makes us lose balance.	0
216.9557	3.0727	random1	9	0.086	Some ads serve to cheat buyers.	1
221.5391	3.808	random1	10	0.077	They floated on the raft to sun their white backs.	0
227.7563	3.0934	random1	11	0.082	He ran half way to the hardware store.	0
232.5726	3.2759	random1	12	0.112	The dune rose from the edge of the water.	0
237.8061	3.449	random1	13	0.06	The set of china hit the floor with a crash.	0
243.1061	3.6196	random1	14	0.142	Those words were the cue for the actor to leave.	1
248.4896	4.0507	random1	15	0.174	The clock struck to mark the third period.	1
254.0563	3.2667	random1	16	0.246	A small creek cut across the field.	0
259.2064	2.9314	random1	17	0.04	We talked of the side show in the circus.	0
263.99	3.7864	random1	18	0.155	Cars and busses stalled in snow drifts.	1
269.2232	2.8641	random1	19	0.156	Use a pencil to write the first draft.	0
274.6899	3.1239	random1	20	0.147	This is a grand season for hikes on the road.	0
279.4401	3.2286	random1	21	0.235	The grass and bushes were wet with dew.	0
284.5567	2.9268	random1	22	0.142	A severe storm tore down the barn.	0
288.9569	2.5815	random1	23	0.013	She called his name many times.	0
293.2736	2.9996	random1	24	0.153	When you hear the bell, come quickly.	1
297.4737	2.8784	random1	25	0.231	Small children came to see him.	1
301.7071	2.948	random1	26	0.238	A pink shell was found on the sandy beach.	1
306.9074	3.0105	random1	27	0.136	She saw a cat in the neighbor's house.	1
311.7238	3.5526	random1	28	0.093	A gold ring will please most any girl.	1
317.4573	3.1858	random1	29	0.143	The blind man counted his old coins.	1
322.9073	2.3027	random1	30	0.004	The long journey home took a year.	0
327.6574	2.5273	random1	31	0.042	Each penny shone like new.	0
331.8075	3.3998	random1	32	0.147	It takes a good trap to capture a bear.	1
336.5909	3.5513	random1	33	0.142	The logs fell and tumbled into the clear stream.	1
341.491	3.154	random1	34	0.082	The man went to the woods to gather sticks.	1
345.8078	3.588	random1	35	0.162	Just hoist it up and take it away.	0
351.1578	3.2367	random1	36	0.205	A ripe plum is fit for a king's palate.	1
355.6912	3.1343	random1	37	0.218	Our plans right now are hazy.	1
360.4079	3.0243	random1	38	0.124	Brass rings are sold by these natives.	1
365.258	3.3729	random1	39	0.138	The dirt piles were lines along the road.	0
370.4081	3.3495	random1	40	0.194	Pour the stew from the pot into the plate.	1
375.4081	3.1083	random1	41	0.105	The Navy attacked the big task force.	1
381.1916	3.3473	random1	42	0.206	The hat brim was wide and too droopy.	1
386.125	2.6688	random1	43	0.021	The grass curled around the fence post.	0
390.2417	2.5351	random1	44	0.079	Men strive but seldom get rich.	0
394.4418	3.2058	random1	45	0.215	See the cat glaring at the scared mouse.	1
399.4085	2.6299	random1	46	0.154	The lawyer tried to lose his case.	1
403.5785	3.1868	random1	47	0.198	Cut the pie into large parts.	0
409.4087	2.8592	random1	48	0.035	He lay prone and hardly moved a limb.	0
413.742	3.0208	random1	49	0.127	There are more than two factors here.	1
417.8921	2.9576	random1	50	0.081	Always close the barn door tight.	1
422.2422	3.1904	adaption	1	0.204	The brass tube circled the high wall.	1
426.9257	3.8175	adaption	2	0.204	Wake and rise, and step into the green outdoors.	1
432.3257	3.4163	adaption	3	0.204	The weight of the package was seen on the high scale.	1
437.3591	3.8615	adaption	4	0.204	It is a band of steel three inches wide.	1
442.8092	3.1223	adaption	5	0.204	The pipe ran almost the length of the ditch.	0
447.4092	3.9209	adaption	6	0.204	The lobes of her ears were pierced to hold rings.	1
452.776	2.961	adaption	7	0.204	Next Sunday is the twelfth of the month.	0
458.6594	4.2437	adaption	8	0.204	It was hidden from sight by a mass of leaves and shrubs.	1
465.0762	4.7612	adaption	9	0.204	The green light in the brown box flickered.	1
471.4763	4.3595	adaption	10	0.204	Hold the hammer near the end to drive the nail.	1
478.7597	3.6665	adaption	11	0.204	This strong arm shall shield your honor.	1
485.2598	3.6528	adaption	12	0.204	Ripe pears are fit for a queen's table.	1
490.4432	3.2362	adaption	13	0.204	The room was crowded with a wild mob.	1
495.81	3.7478	adaption	14	0.204	The beetle droned in the hot June sun.	1
501.5933	3.1792	adaption	15	0.204	She blushed when he gave her a white orchid.	1
506.3934	3.1059	adaption	16	0.204	A big wet stain was on the round carpet.	0
511.7102	3.5477	adaption	17	0.204	The door was barred, locked, and bolted as well.	0
518.0603	3.604	adaption	18	0.204	The pleasant hours fly by much too soon.	1
523.4771	3.7538	adaption	19	0.204	The kite dipped and swayed, but stayed aloft.	1
531.0771	3.2241	adaption	20	0.204	The little tales they tell are false.	1
536.1605	3.3633	adaption	21	0.204	Pile the coal high in the shed corner.	1
542.2106	3.1758	adaption	22	0.204	Dimes showered down from all sides.	1
547.1774	4.2314	adaption	23	0.204	The sky in the west is tinged with orange red.	1
553.8779	3.2334	adaption	24	0.204	The hitch between the horse and cart broke.	0
561.3949	4.0983	adaption	25	0.204	Ship maps are different from those for planes.	1
567.5444	3.2675	adaption	26	0.204	The horse balked and threw the tall rider.	0
572.8111	3.5834	adaption	27	0.204	A gold vase is both rare and costly.	0
578.5445	3.3448	adaption	28	0.204	The pods of peas ferment in bare fields.	0
583.8446	3.1472	adaption	29	0.204	They sang the same tunes at each party.	1
588.3614	3.5651	adaption	30	0.204	The knife was hung inside its bright sheath.	0
593.4451	3.4802	adaption	31	0.204	The beach is dry and shallow at low tide.	0
598.5282	3.2359	adaption	32	0.204	Code is used when secrets are sent.	1
603.4283	3.2466	adaption	33	0.204	The kitten chased the dog down the street.	1
608.245	3.1007	adaption	34	0.204	Pages bound in cloth make a book.	1
613.0784	3.402	adaption	35	0.204	A gem in the rough needs work to polish.	1
618.3951	3.204	adaption	36	0.204	Try to trace the fine lines of the painting.	1
623.0452	2.8488	adaption	37	0.204	The idea is to sew both edges straight.	1
627.7286	3.3242	adaption	38	0.204	Nine rows of soldiers stood in a line.	1
632.9287	3.3707	adaption	39	0.204	The zones merge in the central part of town.	1
638.4122	3.2858	adaption	40	0.204	Women form less than half of the group.	1
643.9789	3.2458	adaption	41	0.204	A bowl of rice is free with chicken stew.	1
650.2123	3.2988	adaption	42	0.204	Take shelter in this tent, but keep still.	0
655.3957	3.482	adaption	43	0.204	The square wooden crate was packed to be shipped.	0
660.9124	3.1	adaption	44	0.204	We dress to suit the weather of most days.	0
666.0958	2.7794	adaption	45	0.204	Smile when you say nasty words.	1
671.0293	2.9246	adaption	46	0.204	The dusty bench stood by the stone wall.	0
675.9461	3.2545	adaption	47	0.204	Shake the dust from your shoes, stranger.	0
680.9628	3.3645	adaption	48	0.204	The water in this well is a source of good health.	1
685.9295	2.6767	adaption	49	0.204	She was kind to sick old people.	1
690.263	2.998	adaption	50	0.204	That guy is the writer of a few banned books.	1
695.2296	3.2061	adaption	51	0.204	The mute muffled the high tones of the horn.	1
700.063	3.5794	adaption	52	0.204	The node on the stalk of wheat grew daily.	1
705.1638	3.4454	adaption	53	0.204	The gold ring fits only a pierced ear.	0
710.0799	3.4	adaption	54	0.204	The heap of fallen leaves was set on fire.	1
715.6467	3.5918	adaption	55	0.204	Watch the log float in the wide river.	0
721.9134	3.6595	adaption	56	0.204	His shirt was clean but one button was gone.	1
727.2634	3.5802	adaption	57	0.204	The old pan was covered with hard fudge.	1
732.4302	3.836	adaption	58	0.204	The barrel of beer was a brew of malt and hops.	0
737.897	3.8718	adaption	59	0.204	Tin cans are absent from store shelves.	0
743.6304	2.9532	adaption	60	0.204	Write fast if you want to finish early.	1
747.9138	3.0847	adaption	61	0.204	The nag pulled the frail cart along.	1
753.2475	3.2457	adaption	62	0.204	Twist the valve and release hot steam.	0
758.1806	3.2073	adaption	63	0.204	These coins will be needed to pay his debt.	1
763.1807	3.1819	adaption	64	0.204	New pants lack cuffs and pockets.	1
768.2813	3.224	adaption	65	0.204	The vamp of the shoe had a gold buckle.	0
773.4474	4.3683	adaption	66	0.204	The marsh will freeze when cold enough.	0
780.531	2.8434	adaption	67	0.204	This horse will nose his way to the finish.	0
785.4643	3.1728	adaption	68	0.204	He picked up the dice for a second roll.	0
790.5811	3.2146	adaption	69	0.204	The dry wax protects the deep scratch.	0
795.315	3.4874	adaption	70	0.204	The smell of burned rags itches my nose.	1
800.5813	3.0199	adaption	71	0.204	Read verse out loud for pleasure.	1
805.8813	3.4865	adaption	72	0.204	The beauty of the view stunned the young boy.	0
811.5314	3.3311	adaption	73	0.204	Press the pants and sew a button on the vest.	0
816.7982	3.6787	adaption	74	0.204	It snowed, rained, and hailed the same morning.	0
822.1816	3.0301	adaption	75	0.204	Her purse was full of useless trash.	1
826.815	3.8674	adaption	76	0.204	The fish twisted and turned on the bent hook.	1
832.5484	3.7966	adaption	77	0.204	The swan dive was far short of perfect.	1
838.5984	3.3051	adaption	78	0.204	Two blue fish swam in the tank.	1
843.3653	3.641	adaption	79	0.204	The small pup gnawed a hole in the sock.	0
849.832	3.1248	adaption	80	0.204	The colt reared and threw the tall rider.	0
855.0155	3.148	random2	1	0.086	The case was puzzling to the old and wise.	0
859.6822	2.7282	random2	2	0.13	A fence cuts through the corner lot.	1
863.6655	2.8399	random2	3	0.149	The tin box held priceless stones.	0
868.3156	3.3645	random2	4	0.167	We need an end of all such matter.	0
874.699	3.3715	random2	5	0.056	The bright lanterns were gay on the dark lawn.	1
880.4158	3.957	random2	6	0.19	The kite flew wildly in the high wind.	1
885.9325	3.839	random2	7	0.223	Five years he lived with a shaggy dog.	1
891.2493	3.513	random2	8	0.13	The youth drove with zest, but little skill.	1
896.366	2.8032	random2	9	0.01	We don't get much money but we have fun.	0
900.5661	3.6338	random2	10	0.201	A fur muff is stylish once more.	1
905.5495	2.8173	random2	11	0.01	Acid burns holes in wool cloth.	0
909.5162	3.1216	random2	12	0.021	The third act was dull and tired the players.	1
913.983	2.5818	random2	13	0.058	Fairy tales should be fun to write.	0
917.7997	2.3241	random2	14	0.011	We admire and love a good cook.	0
921.6831	3.1036	random2	15	0.138	Add the column and put the sum here.	1
925.9831	3.9383	random2	16	0.184	He carved a head from the round block of marble.	1
931.3333	2.9711	random2	17	0.232	A young child should not suffer fright.	1
935.9499	2.7693	random2	18	0.117	There the flood mark is ten inches.	1
939.9501	2.9441	random2	19	0.197	She has a smart way of wearing clothes.	1
944.5501	3.1829	random2	20	0.052	Eight miles of woodland burned to waste.	0
949.0169	3.4508	random2	21	0.143	The roof should be tilted at a sharp slant.	1
956.117	3.6929	random2	22	0.104	To send it now in large amounts is bad.	1
961.7004	4.156	random2	23	0.186	A smatter of French is worse than none.	1
969.0504	4.2281	random2	24	0.172	There is a fine hard tang in salty air.	1
976.4006	3.8921	random2	25	0.06	Dunk the stale biscuits into strong drink.	1
982.9007	4.2383	random2	26	0.219	The slab was hewn from heavy blocks of slate.	1
991.8675	3.8534	random2	27	0.152	Cod is the main business of the north shore.	1
998.8176	4.7733	random2	28	0.134	The aim of the contest is to raise a great fund.	1
1005.6676	3.7698	random2	29	0.09	The rarest spice comes from the far East.	1
1011.1678	3.6843	random2	30	0.248	The mule trod the treadmill day and night.	1
1016.0846	3.4383	random2	31	0.165	He used the lathe to make brass objects.	1
1020.768	4.1296	random2	32	0.149	The vane on top of the pole revolved in the wind.	0
1026.068	2.9725	random2	33	0.091	The clan gathered on each dull night.	0
1030.2181	3.8532	random2	34	0.248	Let it burn, it gives us warmth and comfort.	0
1035.0848	2.8974	random2	35	0.194	A child's wit saved the day for us.	0
1039.2182	3.227	random2	36	0.197	Mince pie is a dish served to children.	1
1043.7016	3.4224	random2	37	0.184	Tack the strip of carpet to the worn floor.	0
1048.385	2.8979	random2	38	0.035	A castle built from sand fails to endure.	0
1052.5684	3.0014	random2	39	0.156	Most of the news is easy for us to hear.	0
1056.6185	2.5344	random2	40	0.11	Next Tuesday we must vote.	0
1060.7019	3.1778	random2	41	0.042	Trample the spark, else the flames will spread.	0
1064.8685	3.1781	random2	42	0.077	Bribes fail where honest men work.	1
1069.552	4.4771	random2	43	0.241	The hilt of the sword was carved with fine designs.	1
1075.2021	3.1779	random2	44	0.156	Footprints showed the path he took up the beach.	0
1081.2189	3.1997	random2	45	0.015	A vent near the edge brought in fresh air.	0
1086.3715	3.1418	random2	46	0.094	A round hole was drilled through the thin board.	0
1090.519	2.8413	random2	47	0.217	Paint the sockets in the wall dull green.	1
1094.2857	3.2815	random2	48	0.172	Prod the old mule with a crooked stick.	0
1098.7358	2.8304	random2	49	0.166	The child crawled into the dense grass.	1
1105.9358	2.5887	random2	50	0.141	She was waiting at my front lawn.	1
